AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,AID_type,PUBCHEM_ACTIVITY_SCORE,activity_added,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Value,Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50,target_name
1797499,386053238,139208798,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.525,IC50,,0.525,0,0,0,0,0,,,,,,,,,,,,525,P04626,BDBM351514,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1574931,440155645,142735680,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.212,IC50,=,0.212,0,0,0,0,0,212,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1798359,404345979,145866619,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.019,IC50,,0.019,0,0,0,0,0,,,,,,,,,,,,19,P04626,BDBM376978,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1798359,404345991,145866620,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.014,IC50,,0.014,0,0,0,0,0,,,,,,,,,,,,14,P04626,BDBM376990,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1798359,404345992,145866621,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.017,IC50,,0.017,0,0,0,0,0,,,,,,,,,,,,17,P04626,BDBM376991,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1676531,461557118,145945998,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.084,IC50,=,0.084,0,0,0,0,0,84,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1503437,404656549,145952676,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.39,IC50,=,0.39,0,0,0,0,0,390,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1359300,404660031,145955071,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,9.71,IC50,=,9.71,0,0,0,0,0,9710,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1503437,404667587,145960317,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.76,IC50,=,0.76,0,0,0,0,0,760,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1375530,404677845,145967187,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0232,IC50,=,0.0232,0,0,0,0,0,23.2,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1503437,404684831,145971962,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.3,IC50,=,0.3,0,0,0,0,0,300,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1407103,404695587,145979089,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.24,IC50,=,0.24,0,0,0,0,0,240,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1404961,404697087,145980052,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.5,IC50,=,1.5,0,0,0,0,0,1500,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1414228,404702549,145983688,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.16,Kd,=,0,0,0,0,1.16,0,1160,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1395846,404703251,145984188,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,=,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1395846,404704478,145985073,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.1,IC50,=,0.1,0,0,0,0,0,100,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1404961,404709296,145988274,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.879,IC50,=,0.879,0,0,0,0,0,879,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1424362,404710263,145988898,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.019,IC50,=,0.019,0,0,0,0,0,19,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1424362,404712009,145990017,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.096,IC50,=,0.096,0,0,0,0,0,96,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1404961,404714888,145991881,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,1.2,IC50,=,1.2,0,0,0,0,0,1200,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1804976,441610607,146240627,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0197,IC50,,0.0197,0,0,0,0,0,,,,,,,,,,,,19.7,P04626,BDBM471602,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610594,146240642,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00938,IC50,,0.00938,0,0,0,0,0,,,,,,,,,,,,9.38,P04626,BDBM471589,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610594,146240642,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00686,IC50,,0.00686,0,0,0,0,0,,,,,,,,,,,,6.86,P04626,BDBM471589,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610613,146240649,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0126,IC50,,0.0126,0,0,0,0,0,,,,,,,,,,,,12.6,P04626,BDBM471608,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610602,146240650,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0162,IC50,,0.0162,0,0,0,0,0,,,,,,,,,,,,16.2,P04626,BDBM471597,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610605,146240651,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00756,IC50,,0.00756,0,0,0,0,0,,,,,,,,,,,,7.56,P04626,BDBM471600,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610611,146240741,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0126,IC50,,0.0126,0,0,0,0,0,,,,,,,,,,,,12.6,P04626,BDBM471606,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610598,146240742,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00683,IC50,,0.00683,0,0,0,0,0,,,,,,,,,,,,6.83,P04626,BDBM471593,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610595,146240745,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00617,IC50,,0.00617,0,0,0,0,0,,,,,,,,,,,,6.17,P04626,BDBM471590,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610615,146241156,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0116,IC50,,0.0116,0,0,0,0,0,,,,,,,,,,,,11.6,P04626,BDBM471610,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610616,146241231,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00617,IC50,,0.00617,0,0,0,0,0,,,,,,,,,,,,6.17,P04626,BDBM471611,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610597,146241248,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00796,IC50,,0.00796,0,0,0,0,0,,,,,,,,,,,,7.96,P04626,BDBM471592,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610610,146241386,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.044,IC50,,0.044,0,0,0,0,0,,,,,,,,,,,,44,P04626,BDBM471605,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610601,146241576,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00692,IC50,,0.00692,0,0,0,0,0,,,,,,,,,,,,6.92,P04626,BDBM471596,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610614,146241627,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0613,IC50,,0.0613,0,0,0,0,0,,,,,,,,,,,,61.3,P04626,BDBM471609,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610599,146241657,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0196,IC50,,0.0196,0,0,0,0,0,,,,,,,,,,,,19.6,P04626,BDBM471594,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610620,146241657,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0224,IC50,,0.0224,0,0,0,0,0,,,,,,,,,,,,22.4,P04626,BDBM471616,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610606,146241658,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0218,IC50,,0.0218,0,0,0,0,0,,,,,,,,,,,,21.8,P04626,BDBM471601,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610612,146243560,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00956,IC50,,0.00956,0,0,0,0,0,,,,,,,,,,,,9.56,P04626,BDBM471607,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610609,146250699,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0106,IC50,,0.0106,0,0,0,0,0,,,,,,,,,,,,10.6,P04626,BDBM471604,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610603,146250709,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00786,IC50,,0.00786,0,0,0,0,0,,,,,,,,,,,,7.86,P04626,BDBM471598,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610604,146250710,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0131,IC50,,0.0131,0,0,0,0,0,,,,,,,,,,,,13.1,P04626,BDBM471599,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610619,146250829,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0103,IC50,,0.0103,0,0,0,0,0,,,,,,,,,,,,10.3,P04626,BDBM471615,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610596,146250831,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.026,IC50,,0.026,0,0,0,0,0,,,,,,,,,,,,26,P04626,BDBM471591,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610600,146250832,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00557,IC50,,0.00557,0,0,0,0,0,,,,,,,,,,,,5.57,P04626,BDBM471595,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610608,146251045,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00255,IC50,,0.00255,0,0,0,0,0,,,,,,,,,,,,2.55,P04626,BDBM471603,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1769055,469819849,150237192,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,7.491,IC50,=,7.491,0,0,0,0,0,7491,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803904,433917009,154584239,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.019,IC50,,0.019,0,0,0,0,0,,,,,,,,,,,,19,P04626,BDBM417099,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1803904,433917021,154584240,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.014,IC50,,0.014,0,0,0,0,0,,,,,,,,,,,,14,P04626,BDBM417111,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1803904,433917022,154584241,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.017,IC50,,0.017,0,0,0,0,0,,,,,,,,,,,,17,P04626,BDBM417112,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1806610,471698509,155235870,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.054,IC50,,0.054,0,0,0,0,0,,,,,,,,,,,,54,P04626,BDBM557846,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698509,155235870,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.021,IC50,,0.021,0,0,0,0,0,,,,,,,,,,,,21,P04626,BDBM557846,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698509,155235870,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.085,IC50,,0.085,0,0,0,0,0,,,,,,,,,,,,85,P04626,BDBM557846,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698511,155235871,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.7,IC50,,1.7,0,0,0,0,0,,,,,,,,,,,,1700,P04626,BDBM557848,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698511,155235871,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.76,IC50,,0.76,0,0,0,0,0,,,,,,,,,,,,760,P04626,BDBM557848,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698511,155235871,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.98,IC50,,0.98,0,0,0,0,0,,,,,,,,,,,,980,P04626,BDBM557848,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698516,155235877,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.1,IC50,,0.1,0,0,0,0,0,,,,,,,,,,,,100,P04626,BDBM557853,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698516,155235877,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.019,IC50,,0.019,0,0,0,0,0,,,,,,,,,,,,19,P04626,BDBM557853,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698514,155235880,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.03,IC50,,0.03,0,0,0,0,0,,,,,,,,,,,,30,P04626,BDBM557851,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698514,155235880,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.014,IC50,,0.014,0,0,0,0,0,,,,,,,,,,,,14,P04626,BDBM557851,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698514,155235880,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.056,IC50,,0.056,0,0,0,0,0,,,,,,,,,,,,56,P04626,BDBM557851,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698517,155235887,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.15,IC50,,0.15,0,0,0,0,0,,,,,,,,,,,,150,P04626,BDBM557854,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698517,155235887,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.079,IC50,,0.079,0,0,0,0,0,,,,,,,,,,,,79,P04626,BDBM557854,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698517,155235887,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.089,IC50,,0.089,0,0,0,0,0,,,,,,,,,,,,89,P04626,BDBM557854,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698533,155242948,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.11,IC50,,0.11,0,0,0,0,0,,,,,,,,,,,,110,P04626,BDBM557871,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698533,155242948,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.083,IC50,,0.083,0,0,0,0,0,,,,,,,,,,,,83,P04626,BDBM557871,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698533,155242948,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.074,IC50,,0.074,0,0,0,0,0,,,,,,,,,,,,74,P04626,BDBM557871,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698518,155242960,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,2,IC50,,2,0,0,0,0,0,,,,,,,,,,,,2000,P04626,BDBM557855,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698518,155242960,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,8.9,IC50,,8.9,0,0,0,0,0,,,,,,,,,,,,8900,P04626,BDBM557855,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698539,155242963,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.22,IC50,,0.22,0,0,0,0,0,,,,,,,,,,,,220,P04626,BDBM557877,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698539,155242963,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.32,IC50,,0.32,0,0,0,0,0,,,,,,,,,,,,320,P04626,BDBM557877,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698539,155242963,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.45,IC50,,0.45,0,0,0,0,0,,,,,,,,,,,,450,P04626,BDBM557877,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698540,155242964,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.33,IC50,,0.33,0,0,0,0,0,,,,,,,,,,,,330,P04626,BDBM557878,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698540,155242964,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.35,IC50,,0.35,0,0,0,0,0,,,,,,,,,,,,350,P04626,BDBM557878,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698540,155242964,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.37,IC50,,0.37,0,0,0,0,0,,,,,,,,,,,,370,P04626,BDBM557878,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698541,155242975,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,6,IC50,,6,0,0,0,0,0,,,,,,,,,,,,6000,P04626,BDBM557879,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698541,155242975,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,9.1,IC50,,9.1,0,0,0,0,0,,,,,,,,,,,,9100,P04626,BDBM557879,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698542,155242979,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.48,IC50,,0.48,0,0,0,0,0,,,,,,,,,,,,480,P04626,BDBM557880,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698542,155242979,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.3,IC50,,0.3,0,0,0,0,0,,,,,,,,,,,,300,P04626,BDBM557880,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698542,155242979,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.69,IC50,,0.69,0,0,0,0,0,,,,,,,,,,,,690,P04626,BDBM557880,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698536,155242989,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.51,IC50,,0.51,0,0,0,0,0,,,,,,,,,,,,510,P04626,BDBM557874,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698536,155242989,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.1,IC50,,1.1,0,0,0,0,0,,,,,,,,,,,,1100,P04626,BDBM557874,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698536,155242989,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.83,IC50,,0.83,0,0,0,0,0,,,,,,,,,,,,830,P04626,BDBM557874,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698537,155242991,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.018,IC50,,0.018,0,0,0,0,0,,,,,,,,,,,,18,P04626,BDBM557875,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
